gw_key,sensor_key,distance_threshold,outlier_threshold,remove_intersections,sensor_latitude,sensor_longitude,sensor_altitude
57,t6,3500.0,1,0,41.34030555555556,27.26763888888889,44.0
87,t8-2,3500.0,1,0,41.35241666666667,27.160305555555553,22.0
87,t9,3500.0,1,0,41.36775,27.14011111111111,42.0
87,t10,3500.0,1,0,41.350472222222216,27.10927777777778,41.0
87,t11-5,3500.0,1,0,41.34094444444445,27.082305555555557,39.0
114,t12-2,3500.0,1,0,41.0781388888889,27.076527777777766,31.0
122,t13-3,3500.0,1,0,41.38247222222222,26.91186111111111,34.0
122,t13-4,3500.0,1,0,41.34858333333335,26.886416666666666,22.0
136,t15,3500.0,1,0,41.27519444444445,26.68183333333333,12.0
136,t16,3500.0,1,0,41.250638888888886,26.64494444444445,12.0
3,m2,3500.0,1,0,41.19519444444444,27.46575,70.0
3,m3,3500.0,1,0,41.2031388888889,27.47697222222222,68.0
38,m5,3500.0,1,0,41.30519444444444,27.444777777777766,64.0
51,m6,3500.0,1,0,41.348638888888885,27.39319444444445,49.0
51,m8,3500.0,1,0,41.363444444444454,27.326777777777767,43.0
57,m9,3500.0,1,0,41.34791666666667,27.287861111111113,45.0
87,m11,3500.0,1,0,41.3535,27.080111111111112,46.0
122,m13,3500.0,1,0,41.336083333333335,26.922472222222233,28.0
136,m16,3500.0,1,0,41.246833333333335,26.6185,18.0
51,m7,3500.0,1,0,41.352,27.35163888888889,48.0
186,cc8,3500.0,1,0,41.17138888888889,27.794888888888888,120.0
186,cc7,3500.0,1,0,41.18147222222222,27.813305555555555,136.0
210,cc6,3500.0,1,0,41.20744444444445,27.86411111111111,150.0
208,cc2,3500.0,1,0,41.293416666666666,27.944222222222226,154.0
210,cc3,3500.0,1,0,41.23858333333333,27.869722222222233,130.0
186,cc4,3500.0,1,0,41.20252777777778,27.82125,119.0
219,ec5,3500.0,1,0,41.22958333333335,27.64325,83.0
219,ec6,3500.0,1,0,41.264194444444435,27.639055555555554,107.0
3,ec7,3500.0,1,0,41.21675000000001,27.52633333333333,76.0
226,t1-1,3500.0,1,0,41.27711111111111,27.582555555555555,101.0
38,t2-2,3500.0,1,0,41.29263888888889,27.50344444444445,55.0
234,t11-2,3500.0,1,0,40.921416666666666,26.92594444444445,129.0
186,cc9,3500.0,1,0,41.17636111111111,27.764527777777786,115.0
219,ec4,3500.0,1,0,41.242194444444436,27.684361111111112,91.0
208,cc1,3500.0,1,0,41.27316666666667,27.96463888888889,142.0
38,t3-2,3500.0,1,0,41.335722222222216,27.47411111111111,69.0
38,t2-3,3500.0,1,0,41.30561111111111,27.52175,69.0
210,cc5,3500.0,1,0,41.21186111111111,27.889083333333332,159.0
114,t11-3,3500.0,1,0,41.09194444444445,27.086666666666666,69.0
234,t11-1,3500.0,1,0,40.94847222222222,26.931,102.0
3,cc11,3500.0,2,0,41.16366666666666,27.49325,87.0
3,ec8,3500.0,2,0,41.195166666666665,27.476888888888887,67.0
38,t2-4,3500.0,2,0,41.29413888888889,27.467555555555553,57.0
38,t3-1,3500.0,2,0,41.34280555555557,27.456888888888887,57.0
51,t4,3500.0,2,0,41.35752777777777,27.38741666666667,41.0
51,t5-2,3500.0,2,0,41.35172222222222,27.319861111111113,44.0
87,t8-2,3500.0,2,0,41.35241666666667,27.160305555555553,22.0
87,t9,3500.0,2,0,41.36775,27.14011111111111,42.0
87,t10,3500.0,2,0,41.350472222222216,27.10927777777778,41.0
87,t11-5,3500.0,2,0,41.34094444444445,27.082305555555557,39.0
122,t13-3,3500.0,2,0,41.38247222222222,26.91186111111111,34.0
122,t13-4,3500.0,2,0,41.34858333333335,26.886416666666666,22.0
136,t15,3500.0,2,0,41.27519444444445,26.68183333333333,12.0
136,t16,3500.0,2,0,41.250638888888886,26.64494444444445,12.0
3,m2,3500.0,2,0,41.19519444444444,27.46575,70.0
3,m3,3500.0,2,0,41.2031388888889,27.47697222222222,68.0
38,m5,3500.0,2,0,41.30519444444444,27.444777777777766,64.0
51,m6,3500.0,2,0,41.348638888888885,27.39319444444445,49.0
51,m8,3500.0,2,0,41.363444444444454,27.326777777777767,43.0
87,m11,3500.0,2,0,41.3535,27.080111111111112,46.0
122,m13,3500.0,2,0,41.336083333333335,26.922472222222233,28.0
136,m16,3500.0,2,0,41.246833333333335,26.6185,18.0
51,m7,3500.0,2,0,41.352,27.35163888888889,48.0
186,cc8,3500.0,2,0,41.17138888888889,27.794888888888888,120.0
186,cc7,3500.0,2,0,41.18147222222222,27.813305555555555,136.0
210,cc6,3500.0,2,0,41.20744444444445,27.86411111111111,150.0
210,cc3,3500.0,2,0,41.23858333333333,27.869722222222233,130.0
186,cc4,3500.0,2,0,41.20252777777778,27.82125,119.0
219,ec5,3500.0,2,0,41.22958333333335,27.64325,83.0
219,ec6,3500.0,2,0,41.264194444444435,27.639055555555554,107.0
3,ec7,3500.0,2,0,41.21675000000001,27.52633333333333,76.0
38,t2-2,3500.0,2,0,41.29263888888889,27.50344444444445,55.0
186,cc9,3500.0,2,0,41.17636111111111,27.764527777777786,115.0
219,ec4,3500.0,2,0,41.242194444444436,27.684361111111112,91.0
38,t3-2,3500.0,2,0,41.335722222222216,27.47411111111111,69.0
38,t2-3,3500.0,2,0,41.30561111111111,27.52175,69.0
210,cc5,3500.0,2,0,41.21186111111111,27.889083333333332,159.0
3,cc11,3500.0,3,0,41.16366666666666,27.49325,87.0
3,ec8,3500.0,3,0,41.195166666666665,27.476888888888887,67.0
38,t2-4,3500.0,3,0,41.29413888888889,27.467555555555553,57.0
38,t3-1,3500.0,3,0,41.34280555555557,27.456888888888887,57.0
51,t4,3500.0,3,0,41.35752777777777,27.38741666666667,41.0
51,t5-2,3500.0,3,0,41.35172222222222,27.319861111111113,44.0
87,t8-2,3500.0,3,0,41.35241666666667,27.160305555555553,22.0
87,t9,3500.0,3,0,41.36775,27.14011111111111,42.0
87,t10,3500.0,3,0,41.350472222222216,27.10927777777778,41.0
87,t11-5,3500.0,3,0,41.34094444444445,27.082305555555557,39.0
3,m2,3500.0,3,0,41.19519444444444,27.46575,70.0
3,m3,3500.0,3,0,41.2031388888889,27.47697222222222,68.0
38,m5,3500.0,3,0,41.30519444444444,27.444777777777766,64.0
51,m6,3500.0,3,0,41.348638888888885,27.39319444444445,49.0
51,m8,3500.0,3,0,41.363444444444454,27.326777777777767,43.0
87,m11,3500.0,3,0,41.3535,27.080111111111112,46.0
51,m7,3500.0,3,0,41.352,27.35163888888889,48.0
186,cc8,3500.0,3,0,41.17138888888889,27.794888888888888,120.0
186,cc7,3500.0,3,0,41.18147222222222,27.813305555555555,136.0
186,cc4,3500.0,3,0,41.20252777777778,27.82125,119.0
3,ec7,3500.0,3,0,41.21675000000001,27.52633333333333,76.0
38,t2-2,3500.0,3,0,41.29263888888889,27.50344444444445,55.0
186,cc9,3500.0,3,0,41.17636111111111,27.764527777777786,115.0
38,t3-2,3500.0,3,0,41.335722222222216,27.47411111111111,69.0
38,t2-3,3500.0,3,0,41.30561111111111,27.52175,69.0
242,t12-1,3500.0,0,1,41.79186111111111,27.27719444444445,233.0
243,m1,3500.0,0,1,41.090138888888895,27.469055555555553,118.0
244,m18,3500.0,0,1,41.040416666666665,26.35594444444445,12.0
3,cc11,3500.0,0,1,41.16366666666666,27.49325,87.0
3,ec8,3500.0,0,1,41.195166666666665,27.476888888888887,67.0
226,t1-2,3500.0,0,1,41.26191666666666,27.548111111111112,83.0
38,t2-4,3500.0,0,1,41.29413888888889,27.467555555555553,57.0
38,t3-1,3500.0,0,1,41.34280555555557,27.456888888888887,57.0
51,t4,3500.0,0,1,41.35752777777777,27.38741666666667,41.0
51,t5-2,3500.0,0,1,41.35172222222222,27.319861111111113,44.0
57,t6,3500.0,0,1,41.34030555555556,27.26763888888889,44.0
76,t7-2,3500.0,0,1,41.36988888888889,27.176,42.0
87,t10,3500.0,0,1,41.350472222222216,27.10927777777778,41.0
114,t12-2,3500.0,0,1,41.0781388888889,27.076527777777766,31.0
120,t13-2,3500.0,0,1,41.4065,26.92894444444445,37.0
122,t13-4,3500.0,0,1,41.34858333333335,26.886416666666666,22.0
130,t14-2,3500.0,0,1,41.30858333333333,26.789777777777786,18.0
136,t16,3500.0,0,1,41.250638888888886,26.64494444444445,12.0
139,t17,3500.0,0,1,41.20663888888889,26.607944444444453,11.0
245,t18,3500.0,0,1,41.085861111111114,26.547277777777786,21.0
3,m2,3500.0,0,1,41.19519444444444,27.46575,70.0
3,m3,3500.0,0,1,41.2031388888889,27.47697222222222,68.0
9,m4,3500.0,0,1,41.25444444444445,27.45308333333333,56.0
38,m5,3500.0,0,1,41.30519444444444,27.444777777777766,64.0
51,m6,3500.0,0,1,41.348638888888885,27.39319444444445,49.0
51,m8,3500.0,0,1,41.363444444444454,27.326777777777767,43.0
57,m9,3500.0,0,1,41.34791666666667,27.287861111111113,45.0
68,m10,3500.0,0,1,41.36130555555556,27.22475,33.0
122,m13,3500.0,0,1,41.336083333333335,26.922472222222233,28.0
128,m14,3500.0,0,1,41.324333333333335,26.82922222222221,18.0
140,m15,3500.0,0,1,41.28483333333333,26.698777777777767,24.0
136,m16,3500.0,0,1,41.246833333333335,26.6185,18.0
246,t13-1,3500.0,0,1,41.785916666666665,27.129277777777766,244.0
247,cc10,3500.0,0,1,41.14247222222223,27.599138888888888,89.0
248,ec1,3500.0,0,1,41.34663888888889,27.83152777777777,111.0
249,t8-1,3500.0,0,1,41.060138888888886,27.338777777777768,111.0
250,t14-1,3500.0,0,1,41.27666666666666,27.01933333333333,100.0
51,m7,3500.0,0,1,41.352,27.35163888888889,48.0
251,t12-3,3500.0,0,1,41.683166666666665,27.19808333333333,166.0
186,cc8,3500.0,0,1,41.17138888888889,27.794888888888888,120.0
186,cc7,3500.0,0,1,41.18147222222222,27.813305555555555,136.0
210,cc6,3500.0,0,1,41.20744444444445,27.86411111111111,150.0
208,cc2,3500.0,0,1,41.293416666666666,27.944222222222226,154.0
210,cc3,3500.0,0,1,41.23858333333333,27.869722222222233,130.0
186,cc4,3500.0,0,1,41.20252777777778,27.82125,119.0
219,ec5,3500.0,0,1,41.22958333333335,27.64325,83.0
219,ec6,3500.0,0,1,41.264194444444435,27.639055555555554,107.0
3,ec7,3500.0,0,1,41.21675000000001,27.52633333333333,76.0
226,t1-1,3500.0,0,1,41.27711111111111,27.582555555555555,101.0
38,t2-2,3500.0,0,1,41.29263888888889,27.50344444444445,55.0
252,t5-1,3500.0,0,1,41.42869444444444,27.367305555555557,62.0
253,t11-4,3500.0,0,1,41.25591666666666,27.117361111111112,44.0
234,t11-2,3500.0,0,1,40.921416666666666,26.92594444444445,129.0
186,cc9,3500.0,0,1,41.17636111111111,27.764527777777786,115.0
219,ec4,3500.0,0,1,41.242194444444436,27.684361111111112,91.0
208,cc1,3500.0,0,1,41.27316666666667,27.96463888888889,142.0
254,t2-1,3500.0,0,1,41.341166666666666,27.695055555555548,85.0
38,t3-2,3500.0,0,1,41.335722222222216,27.47411111111111,69.0
255,t12-4,3500.0,0,1,41.454388888888886,27.045388888888887,63.0
78,t7-1,3500.0,0,1,41.41822222222222,27.219555555555555,53.0
38,t2-3,3500.0,0,1,41.30561111111111,27.52175,69.0
210,cc5,3500.0,0,1,41.21186111111111,27.889083333333332,159.0
238,ec3,3500.0,0,1,41.256694444444435,27.73566666666667,106.0
256,m17,3500.0,0,1,41.129583333333336,26.48005555555555,19.0
114,t11-3,3500.0,0,1,41.09194444444445,27.086666666666666,69.0
234,t11-1,3500.0,0,1,40.94847222222222,26.930999999999997,102.0
198,ec2,3500.0,0,1,41.13002777777777,27.772972222222233,95.0
3,cc11,3500.0,1,1,41.16366666666666,27.49325,87.0
3,ec8,3500.0,1,1,41.195166666666665,27.476888888888887,67.0
226,t1-2,3500.0,1,1,41.26191666666666,27.548111111111112,83.0
38,t2-4,3500.0,1,1,41.29413888888889,27.467555555555553,57.0
38,t3-1,3500.0,1,1,41.34280555555557,27.456888888888887,57.0
51,t4,3500.0,1,1,41.35752777777777,27.38741666666667,41.0
51,t5-2,3500.0,1,1,41.35172222222222,27.319861111111113,44.0
57,t6,3500.0,1,1,41.34030555555556,27.26763888888889,44.0
87,t8-2,3500.0,1,1,41.35241666666667,27.160305555555553,22.0
87,t9,3500.0,1,1,41.36775,27.14011111111111,42.0
87,t10,3500.0,1,1,41.350472222222216,27.10927777777778,41.0
87,t11-5,3500.0,1,1,41.34094444444445,27.082305555555557,39.0
114,t12-2,3500.0,1,1,41.0781388888889,27.076527777777766,31.0
122,t13-3,3500.0,1,1,41.38247222222222,26.91186111111111,34.0
122,t13-4,3500.0,1,1,41.34858333333335,26.886416666666666,22.0
136,t15,3500.0,1,1,41.27519444444445,26.68183333333333,12.0
136,t16,3500.0,1,1,41.250638888888886,26.64494444444445,12.0
3,m2,3500.0,1,1,41.19519444444444,27.46575,70.0
3,m3,3500.0,1,1,41.2031388888889,27.47697222222222,68.0
38,m5,3500.0,1,1,41.30519444444444,27.444777777777766,64.0
51,m6,3500.0,1,1,41.348638888888885,27.39319444444445,49.0
51,m8,3500.0,1,1,41.363444444444454,27.326777777777767,43.0
57,m9,3500.0,1,1,41.34791666666667,27.287861111111113,45.0
87,m11,3500.0,1,1,41.3535,27.080111111111112,46.0
122,m13,3500.0,1,1,41.336083333333335,26.922472222222233,28.0
136,m16,3500.0,1,1,41.246833333333335,26.6185,18.0
51,m7,3500.0,1,1,41.352,27.35163888888889,48.0
186,cc8,3500.0,1,1,41.17138888888889,27.794888888888888,120.0
186,cc7,3500.0,1,1,41.18147222222222,27.813305555555555,136.0
210,cc6,3500.0,1,1,41.20744444444445,27.86411111111111,150.0
208,cc2,3500.0,1,1,41.293416666666666,27.944222222222226,154.0
210,cc3,3500.0,1,1,41.23858333333333,27.869722222222233,130.0
186,cc4,3500.0,1,1,41.20252777777778,27.82125,119.0
219,ec5,3500.0,1,1,41.22958333333335,27.64325,83.0
219,ec6,3500.0,1,1,41.264194444444435,27.639055555555554,107.0
3,ec7,3500.0,1,1,41.21675000000001,27.52633333333333,76.0
226,t1-1,3500.0,1,1,41.27711111111111,27.582555555555555,101.0
38,t2-2,3500.0,1,1,41.29263888888889,27.50344444444445,55.0
234,t11-2,3500.0,1,1,40.921416666666666,26.92594444444445,129.0
186,cc9,3500.0,1,1,41.17636111111111,27.764527777777786,115.0
219,ec4,3500.0,1,1,41.242194444444436,27.684361111111112,91.0
208,cc1,3500.0,1,1,41.27316666666667,27.96463888888889,142.0
38,t3-2,3500.0,1,1,41.335722222222216,27.47411111111111,69.0
38,t2-3,3500.0,1,1,41.30561111111111,27.52175,69.0
210,cc5,3500.0,1,1,41.21186111111111,27.889083333333332,159.0
114,t11-3,3500.0,1,1,41.09194444444445,27.086666666666666,69.0
234,t11-1,3500.0,1,1,40.94847222222222,26.931,102.0
3,cc11,3500.0,2,1,41.16366666666666,27.49325,87.0
3,ec8,3500.0,2,1,41.195166666666665,27.476888888888887,67.0
38,t2-4,3500.0,2,1,41.29413888888889,27.467555555555553,57.0
38,t3-1,3500.0,2,1,41.34280555555557,27.456888888888887,57.0
51,t4,3500.0,2,1,41.35752777777777,27.38741666666667,41.0
51,t5-2,3500.0,2,1,41.35172222222222,27.319861111111113,44.0
87,t8-2,3500.0,2,1,41.35241666666667,27.160305555555553,22.0
87,t9,3500.0,2,1,41.36775,27.14011111111111,42.0
87,t10,3500.0,2,1,41.350472222222216,27.10927777777778,41.0
87,t11-5,3500.0,2,1,41.34094444444445,27.082305555555557,39.0
122,t13-3,3500.0,2,1,41.38247222222222,26.91186111111111,34.0
122,t13-4,3500.0,2,1,41.34858333333335,26.886416666666666,22.0
136,t15,3500.0,2,1,41.27519444444445,26.68183333333333,12.0
136,t16,3500.0,2,1,41.250638888888886,26.64494444444445,12.0
3,m2,3500.0,2,1,41.19519444444444,27.46575,70.0
3,m3,3500.0,2,1,41.2031388888889,27.47697222222222,68.0
38,m5,3500.0,2,1,41.30519444444444,27.444777777777766,64.0
51,m6,3500.0,2,1,41.348638888888885,27.39319444444445,49.0
51,m8,3500.0,2,1,41.363444444444454,27.326777777777767,43.0
87,m11,3500.0,2,1,41.3535,27.080111111111112,46.0
122,m13,3500.0,2,1,41.336083333333335,26.922472222222233,28.0
136,m16,3500.0,2,1,41.246833333333335,26.6185,18.0
51,m7,3500.0,2,1,41.352,27.35163888888889,48.0
186,cc8,3500.0,2,1,41.17138888888889,27.794888888888888,120.0
186,cc7,3500.0,2,1,41.18147222222222,27.813305555555555,136.0
210,cc6,3500.0,2,1,41.20744444444445,27.86411111111111,150.0
210,cc3,3500.0,2,1,41.23858333333333,27.869722222222233,130.0
186,cc4,3500.0,2,1,41.20252777777778,27.82125,119.0
219,ec5,3500.0,2,1,41.22958333333335,27.64325,83.0
219,ec6,3500.0,2,1,41.264194444444435,27.639055555555554,107.0
3,ec7,3500.0,2,1,41.21675000000001,27.52633333333333,76.0
38,t2-2,3500.0,2,1,41.29263888888889,27.50344444444445,55.0
186,cc9,3500.0,2,1,41.17636111111111,27.764527777777786,115.0
219,ec4,3500.0,2,1,41.242194444444436,27.684361111111112,91.0
38,t3-2,3500.0,2,1,41.335722222222216,27.47411111111111,69.0
38,t2-3,3500.0,2,1,41.30561111111111,27.52175,69.0
210,cc5,3500.0,2,1,41.21186111111111,27.889083333333332,159.0
3,cc11,3500.0,3,1,41.16366666666666,27.49325,87.0
3,ec8,3500.0,3,1,41.195166666666665,27.476888888888887,67.0
38,t2-4,3500.0,3,1,41.29413888888889,27.467555555555553,57.0
38,t3-1,3500.0,3,1,41.34280555555557,27.456888888888887,57.0
51,t4,3500.0,3,1,41.35752777777777,27.38741666666667,41.0
51,t5-2,3500.0,3,1,41.35172222222222,27.319861111111113,44.0
87,t8-2,3500.0,3,1,41.35241666666667,27.160305555555553,22.0
87,t9,3500.0,3,1,41.36775,27.14011111111111,42.0
87,t10,3500.0,3,1,41.350472222222216,27.10927777777778,41.0
87,t11-5,3500.0,3,1,41.34094444444445,27.082305555555557,39.0
3,m2,3500.0,3,1,41.19519444444444,27.46575,70.0
3,m3,3500.0,3,1,41.2031388888889,27.47697222222222,68.0
38,m5,3500.0,3,1,41.30519444444444,27.444777777777766,64.0
51,m6,3500.0,3,1,41.348638888888885,27.39319444444445,49.0
51,m8,3500.0,3,1,41.363444444444454,27.326777777777767,43.0
87,m11,3500.0,3,1,41.3535,27.080111111111112,46.0
51,m7,3500.0,3,1,41.352,27.35163888888889,48.0
186,cc8,3500.0,3,1,41.17138888888889,27.794888888888888,120.0
186,cc7,3500.0,3,1,41.18147222222222,27.813305555555555,136.0
186,cc4,3500.0,3,1,41.20252777777778,27.82125,119.0
3,ec7,3500.0,3,1,41.21675000000001,27.52633333333333,76.0
38,t2-2,3500.0,3,1,41.29263888888889,27.50344444444445,55.0
186,cc9,3500.0,3,1,41.17636111111111,27.764527777777786,115.0
38,t3-2,3500.0,3,1,41.335722222222216,27.47411111111111,69.0
38,t2-3,3500.0,3,1,41.30561111111111,27.52175,69.0
280,t12-1,4000.0,0,0,41.79186111111111,27.27719444444445,233.0
281,m1,4000.0,0,0,41.090138888888895,27.469055555555553,118.0
282,m18,4000.0,0,0,41.040416666666665,26.35594444444445,12.0
3,cc11,4000.0,0,0,41.16366666666666,27.49325,87.0
3,ec8,4000.0,0,0,41.195166666666665,27.476888888888887,67.0
17,t1-2,4000.0,0,0,41.26191666666666,27.548111111111112,83.0
44,t2-4,4000.0,0,0,41.29413888888889,27.467555555555553,57.0
44,t3-1,4000.0,0,0,41.34280555555557,27.456888888888887,57.0
56,t4,4000.0,0,0,41.35752777777777,27.38741666666667,41.0
59,t5-2,4000.0,0,0,41.35172222222222,27.319861111111113,44.0
82,t6,4000.0,0,0,41.34030555555556,27.26763888888889,44.0
85,t7-2,4000.0,0,0,41.36988888888889,27.176,42.0
94,t8-2,4000.0,0,0,41.35241666666667,27.160305555555553,22.0
94,t9,4000.0,0,0,41.36775,27.14011111111111,42.0
94,t10,4000.0,0,0,41.350472222222216,27.10927777777778,41.0
94,t11-5,4000.0,0,0,41.34094444444445,27.082305555555557,39.0
128,t12-2,4000.0,0,0,41.0781388888889,27.076527777777766,31.0
107,t12-5,4000.0,0,0,41.36469444444445,27.061805555555555,38.0
136,t13-2,4000.0,0,0,41.4065,26.92894444444445,37.0
136,t13-3,4000.0,0,0,41.38247222222222,26.91186111111111,34.0
136,t13-4,4000.0,0,0,41.34858333333335,26.886416666666666,22.0
148,t14-2,4000.0,0,0,41.30858333333333,26.789777777777786,18.0
214,t15,4000.0,0,0,41.27519444444445,26.68183333333333,12.0
214,t16,4000.0,0,0,41.250638888888886,26.64494444444445,12.0
157,t17,4000.0,0,0,41.20663888888889,26.607944444444453,11.0
164,t18,4000.0,0,0,41.085861111111114,26.547277777777786,21.0
3,m2,4000.0,0,0,41.19519444444444,27.46575,70.0
3,m3,4000.0,0,0,41.2031388888889,27.47697222222222,68.0
169,m4,4000.0,0,0,41.25444444444445,27.45308333333333,56.0
44,m5,4000.0,0,0,41.30519444444444,27.444777777777766,64.0
56,m6,4000.0,0,0,41.348638888888885,27.39319444444445,49.0
59,m8,4000.0,0,0,41.363444444444454,27.326777777777767,43.0
82,m9,4000.0,0,0,41.34791666666667,27.287861111111113,45.0
110,m10,4000.0,0,0,41.36130555555556,27.22475,33.0
94,m11,4000.0,0,0,41.3535,27.080111111111112,46.0
116,m12,4000.0,0,0,41.34236111111111,27.038888888888888,32.0
136,m13,4000.0,0,0,41.336083333333335,26.922472222222233,28.0
212,m14,4000.0,0,0,41.324333333333335,26.82922222222221,18.0
214,m15,4000.0,0,0,41.28483333333333,26.698777777777767,24.0
214,m16,4000.0,0,0,41.246833333333335,26.6185,18.0
283,t13-1,4000.0,0,0,41.785916666666665,27.129277777777766,244.0
284,cc10,4000.0,0,0,41.14247222222223,27.599138888888888,89.0
285,ec1,4000.0,0,0,41.34663888888889,27.83152777777777,111.0
286,t8-1,4000.0,0,0,41.060138888888886,27.338777777777768,111.0
210,t14-1,4000.0,0,0,41.27666666666666,27.01933333333333,100.0
59,m7,4000.0,0,0,41.352,27.35163888888889,48.0
287,t12-3,4000.0,0,0,41.683166666666665,27.19808333333333,166.0
216,cc8,4000.0,0,0,41.17138888888889,27.794888888888888,120.0
229,cc7,4000.0,0,0,41.18147222222222,27.813305555555555,136.0
229,cc6,4000.0,0,0,41.20744444444445,27.86411111111111,150.0
244,cc2,4000.0,0,0,41.293416666666666,27.944222222222226,154.0
229,cc3,4000.0,0,0,41.23858333333333,27.869722222222233,130.0
229,cc4,4000.0,0,0,41.20252777777778,27.82125,119.0
254,ec5,4000.0,0,0,41.22958333333335,27.64325,83.0
20,ec6,4000.0,0,0,41.264194444444435,27.639055555555554,107.0
3,ec7,4000.0,0,0,41.21675000000001,27.52633333333333,76.0
24,t1-1,4000.0,0,0,41.27711111111111,27.582555555555555,101.0
44,t2-2,4000.0,0,0,41.29263888888889,27.50344444444445,55.0
200,t5-1,4000.0,0,0,41.42869444444444,27.367305555555557,62.0
288,t11-4,4000.0,0,0,41.25591666666666,27.117361111111112,44.0
272,t11-2,4000.0,0,0,40.921416666666666,26.92594444444445,129.0
216,cc9,4000.0,0,0,41.17636111111111,27.764527777777786,115.0
255,ec4,4000.0,0,0,41.242194444444436,27.684361111111112,91.0
244,cc1,4000.0,0,0,41.27316666666667,27.96463888888889,142.0
289,t2-1,4000.0,0,0,41.341166666666666,27.695055555555548,85.0
44,t3-2,4000.0,0,0,41.335722222222216,27.47411111111111,69.0
290,t12-4,4000.0,0,0,41.454388888888886,27.045388888888887,63.0
90,t7-1,4000.0,0,0,41.41822222222222,27.219555555555555,53.0
44,t2-3,4000.0,0,0,41.30561111111111,27.52175,69.0
229,cc5,4000.0,0,0,41.21186111111111,27.889083333333332,159.0
276,ec3,4000.0,0,0,41.256694444444435,27.73566666666667,106.0
164,m17,4000.0,0,0,41.129583333333336,26.48005555555555,19.0
128,t11-3,4000.0,0,0,41.09194444444445,27.086666666666666,69.0
272,t11-1,4000.0,0,0,40.94847222222222,26.930999999999997,102.0
232,ec2,4000.0,0,0,41.13002777777777,27.772972222222233,95.0
3,cc11,4000.0,1,0,41.16366666666666,27.49325,87.0
3,ec8,4000.0,1,0,41.195166666666665,27.476888888888887,67.0
44,t2-4,4000.0,1,0,41.29413888888889,27.467555555555553,57.0
44,t3-1,4000.0,1,0,41.34280555555557,27.456888888888887,57.0
56,t4,4000.0,1,0,41.35752777777777,27.38741666666667,41.0
59,t5-2,4000.0,1,0,41.35172222222222,27.319861111111113,44.0
82,t6,4000.0,1,0,41.34030555555556,27.26763888888889,44.0
